content,created_at,date,likeCount,media,outlinks,quoteCount,quotedTweet,replyCount,retweetCount,retweetedTweet,url,id,conversationId
"Songs I’m loving right now 🎶
https://t.co/K62TYfJht6",Mon Feb 05 22:24:46 +0000 2018,2018-02-05 22:24:46+00:00,77394,,['http://Taylor.lk/SongsTaylorLoves'],1597,,3889,15386,,https://twitter.com/taylorswift13/status/960640367942144000,960640367942144000,960640367942144000
#EndGameMusicVideo out now. @edsheeran @1future https://t.co/z6EiFsLniY,Fri Jan 12 05:02:48 +0000 2018,2018-01-12 05:02:48+00:00,74128,,['https://youtu.be/dfnCAmr569k'],3450,,3398,25127,,https://twitter.com/taylorswift13/status/951680840706048000,951680840706048000,951680840706048000
"Tonight at midnight eastern. #EndGameMusicVideo
@1future @edsheeran https://t.co/XHRS02IXfY",Thu Jan 11 13:10:05 +0000 2018,2018-01-11 13:10:05+00:00,116850,"[Video(thumbnailUrl='https://pbs.twimg.com/amplify_video_thumb/951436714903564288/img/jh747L0fkcgs1R6a.jpg', variants=[VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/951436714903564288/pl/BMfTzskzGhLh0fD4.m3u8', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/951436714903564288/vid/640x360/BkZUNRYb-TRlk6cq.mp4', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/951436714903564288/vid/320x180/aP367w63_R_W3hdY.mp4', bitrate=320000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/951436714903564288/vid/1280x720/8SY1rujzXTWEWptG.mp4', bitrate=2176000)], duration=20.02, type='video')]",[],6052,,3977,34521,,https://twitter.com/taylorswift13/status/951441082432282625,951441082432282625,951441082432282625
North American dates on sale now! https://t.co/o8bU3G9HMl https://t.co/4ZV2mczOPt,Wed Dec 13 20:18:16 +0000 2017,2017-12-13 20:18:16+00:00,53725,"[Video(thumbnailUrl='https://pbs.twimg.com/media/DQ89_v9UIAEFHX0.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/941038716184813569/vid/320x180/-7tcpE3lZ8VnS4nM.mp4', bitrate=320000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/941038716184813569/vid/640x360/1UP3Tj08GVGMeNiZ.mp4', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/941038716184813569/pl/lfnaUrKbSNaLTWFG.m3u8', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/941038716184813569/vid/1280x720/3-dZD_VrW6Ets0KW.mp4', bitrate=2176000)], duration=30.033, type='video')]",['http://taylor.lk/repEvents'],885,,2809,9282,,https://twitter.com/taylorswift13/status/941039587849146368,941039587849146368,941039587849146368
"""...Ready For It?"" (@BloodPop ® Remix) out now - https://t.co/BhnUlUqUD7 https://t.co/rsKdAQzd2q",Thu Dec 07 02:09:40 +0000 2017,2017-12-07 02:09:40+00:00,48961,"[Video(thumbnailUrl='https://pbs.twimg.com/media/DQaB4kcW0AIfwj6.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/938580095081512961/vid/320x180/06sfZPP3CYG6n1G0.mp4', bitrate=320000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/938580095081512961/vid/1280x720/p4W-f-wiBwPOf9-V.mp4', bitrate=2176000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/amplify_video/938580095081512961/vid/640x360/5uK2K4vIhOl5h8dt.mp4', bitrate=832000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/amplify_video/938580095081512961/pl/ItQ_4dAQOpRIni_L.m3u8', bitrate=None)], duration=13.056, type='video')]",['https://taylor.lnk.to/RFIBloodPop'],757,,1436,10590,,https://twitter.com/taylorswift13/status/938591306842034177,938591306842034177,938591306842034177
"Thank you @Edward_Enninful, Mert Alas and Marcus Piggott for your passion, spirit and contagious laughter on set. @BritishVogue #NewVogue https://t.co/cQiufPKkDS",Mon Dec 04 17:44:16 +0000 2017,2017-12-04 17:44:16+00:00,75098,"[Photo(previewUrl='https://pbs.twimg.com/media/DQOE8dGXUAEinsl?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DQOE8dGXUAEinsl?format=jpg&name=large', type='photo')]",[],1570,,2434,15297,,https://twitter.com/taylorswift13/status/937739344827371520,937739344827371520,937739344827371520
Absolutely stunning. https://t.co/6itJC1bk6W,Sat Dec 02 00:11:48 +0000 2017,2017-12-02 00:11:48+00:00,40821,,['https://m.youtube.com/watch?feature=youtu.be&v=44W9qstI8H8'],541,,1182,7745,,https://twitter.com/taylorswift13/status/936749706629271555,936749706629271555,936749706629271555
The Making of #Delicate ✨ #reputation #TaylorSwiftNow https://t.co/tn78pMCoVV,Wed Nov 15 04:02:11 +0000 2017,2017-11-15 04:02:11+00:00,44683,,['http://taylor.lk/DelicateMOAS'],684,,1481,9215,,https://twitter.com/taylorswift13/status/930647090933493760,930647090933493760,930647090933493760
#reputaylurking #reputation  ❤️ https://t.co/CbTqn2F6Xs,Tue Nov 14 21:50:38 +0000 2017,2017-11-14 21:50:38+00:00,32239,"[Photo(previewUrl='https://pbs.twimg.com/media/DOn9jDyW0AA3WXI?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn9jDyW0AA3WXI?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOn9jDlXkAEROtu?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn9jDlXkAEROtu?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOn9jDtW0AIEIIQ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn9jDtW0AIEIIQ?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOn9jDuXUAA1oE7?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn9jDuXUAA1oE7?format=jpg&name=large', type='photo')]",[],179,,1104,4094,,https://twitter.com/taylorswift13/status/930553587423502336,930553587423502336,930553587423502336
#reputaylurking #reputation  ❤️ https://t.co/JhZNUZ7MxK,Tue Nov 14 21:49:53 +0000 2017,2017-11-14 21:49:53+00:00,30626,"[Photo(previewUrl='https://pbs.twimg.com/media/DOn9YOAWsAAe8IN?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn9YOAWsAAe8IN?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOn9YN_X0AAKcIk?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn9YN_X0AAKcIk?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOn9YN8W0AA507Z?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn9YN8W0AA507Z?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOn9YOBXcAEI9Ja?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn9YOBXcAEI9Ja?format=jpg&name=large', type='photo')]",[],420,,570,3783,,https://twitter.com/taylorswift13/status/930553398906249216,930553398906249216,930553398906249216
#reputaylurking #reputation  ❤️ https://t.co/f4135JnNhM,Tue Nov 14 21:48:40 +0000 2017,2017-11-14 21:48:40+00:00,26159,"[Photo(previewUrl='https://pbs.twimg.com/media/DOn9GVMX4AAnXF0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn9GVMX4AAnXF0?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOn9GU7XkAIbKU3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn9GU7XkAIbKU3?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOn9GVJX4AAoKGI?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn9GVJX4AAoKGI?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOn9GVEXUAA0kY1?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn9GVEXUAA0kY1?format=jpg&name=large', type='photo')]",[],97,,514,3357,,https://twitter.com/taylorswift13/status/930553093338615809,930553093338615809,930553093338615809
#reputaylurking #reputation  ❤️ https://t.co/JtblVbBa5u,Tue Nov 14 21:45:48 +0000 2017,2017-11-14 21:45:48+00:00,32014,"[Photo(previewUrl='https://pbs.twimg.com/media/DOn8buqXUAAYM6s?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn8buqXUAAYM6s?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOn8bujXUAA7FY9?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn8bujXUAA7FY9?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOn8buhX0AEf6Nr?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn8buhX0AEf6Nr?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOn8bukXcAA-mJX?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn8bukXcAA-mJX?format=jpg&name=large', type='photo')]",[],216,,574,3833,,https://twitter.com/taylorswift13/status/930552369057878017,930552369057878017,930552369057878017
#reputaylurking #reputation  ❤️ https://t.co/sAtTLVzfw3,Tue Nov 14 21:43:48 +0000 2017,2017-11-14 21:43:48+00:00,26910,"[Photo(previewUrl='https://pbs.twimg.com/media/DOn7-gYW0AA8RqB?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn7-gYW0AA8RqB?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOn7-gXXcAI0Sdd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn7-gXXcAI0Sdd?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOn7-gXWsAIvit0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn7-gXWsAIvit0?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOn7-gYXcAAG6af?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn7-gYXcAAG6af?format=jpg&name=large', type='photo')]",[],140,,504,3362,,https://twitter.com/taylorswift13/status/930551866232135681,930551866232135681,930551866232135681
#reputaylurking #reputation  ❤️ https://t.co/pOEpn6Dk5p,Tue Nov 14 21:41:51 +0000 2017,2017-11-14 21:41:51+00:00,31169,"[Photo(previewUrl='https://pbs.twimg.com/media/DOn7ieaX0AArqCq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn7ieaX0AArqCq?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOn7iehW0AATD5q?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn7iehW0AATD5q?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOn7iedW4Accrue?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn7iedW4Accrue?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOn7ieXXkAAred-?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn7ieXXkAAred-?format=jpg&name=large', type='photo')]",[],270,,544,3705,,https://twitter.com/taylorswift13/status/930551377830522880,930551377830522880,930551377830522880
#reputaylurking #reputation ❤️ https://t.co/2OV2DvvIyN,Tue Nov 14 21:39:44 +0000 2017,2017-11-14 21:39:44+00:00,26821,"[Photo(previewUrl='https://pbs.twimg.com/media/DOn7DA2WkAIli9M?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn7DA2WkAIli9M?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOn7DA9WsAATC0c?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn7DA9WsAATC0c?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOn7DA2X4AA3DuE?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn7DA2X4AA3DuE?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOn7DA2W0AECBTW?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOn7DA2W0AECBTW?format=jpg&name=large', type='photo')]",[],163,,672,3359,,https://twitter.com/taylorswift13/status/930550844117970947,930550844117970947,930550844117970947
"THANK YOU SO MUCH!! AHHHH!!! PS, I ADORED your CMA performance 👏👏👏 https://t.co/RGEvOTYEhd",Sun Nov 12 01:05:33 +0000 2017,2017-11-12 01:05:33+00:00,74966,,['https://twitter.com/keithurban/status/929463519594065925'],191,https://twitter.com/KeithUrban/status/929463519594065925,1108,8440,,https://twitter.com/taylorswift13/status/929515475612196864,929515475612196864,929515475612196864
"Tonight.

📷: Mary Ellen Matthews https://t.co/mbQdDHz5Dn",Sat Nov 11 21:40:53 +0000 2017,2017-11-11 21:40:53+00:00,92899,"[Video(thumbnailUrl='https://pbs.twimg.com/ext_tw_video_thumb/929463902928121856/pu/img/dkNWbzMLyJfB-QzR.jpg', variants=[VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/929463902928121856/pu/vid/640x360/uUueKtN1vy_-Nck5.mp4', bitrate=832000), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/929463902928121856/pu/vid/1280x720/m3G4qVOP5I8QwQiT.mp4', bitrate=2176000), VideoVariant(contentType='application/x-mpegURL', url='https://video.twimg.com/ext_tw_video/929463902928121856/pu/pl/KImxAYRleUJAk4aL.m3u8', bitrate=None), VideoVariant(contentType='video/mp4', url='https://video.twimg.com/ext_tw_video/929463902928121856/pu/vid/320x180/5cSzkcBkawCmilwJ.mp4', bitrate=256000)], duration=21.455, type='video')]",[],2068,,2053,22583,,https://twitter.com/taylorswift13/status/929463968485306373,929463968485306373,929463968485306373
"My cousins in St. Louis sent this to me. I LOVE YOU @LauraKHettiger
https://t.co/OvC349nq8y",Sat Nov 11 20:42:51 +0000 2017,2017-11-11 20:42:51+00:00,30021,,['https://www.facebook.com/LauraHettigerKMOV/videos/1578303422229566/'],293,,751,5088,,https://twitter.com/taylorswift13/status/929449365630017536,929449365630017536,929449365630017536
#reputaylurking #reputation ❤️ https://t.co/WPWiwPodY1,Sat Nov 11 20:19:24 +0000 2017,2017-11-11 20:19:24+00:00,30807,"[Photo(previewUrl='https://pbs.twimg.com/media/DOYL5pEVwAAF7bH?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYL5pEVwAAF7bH?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOYL5pEVoAA_KsT?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYL5pEVoAA_KsT?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOYL5pHVQAA0wWZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYL5pHVQAA0wWZ?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOYL5pIVoAAlx7Z?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYL5pIVoAAlx7Z?format=jpg&name=large', type='photo')]",[],197,,755,4265,,https://twitter.com/taylorswift13/status/929443465062158336,929443465062158336,929443465062158336
#reputaylurking #reputation ❤️ https://t.co/hEGz0GQFqc,Sat Nov 11 20:17:02 +0000 2017,2017-11-11 20:17:02+00:00,26896,"[Photo(previewUrl='https://pbs.twimg.com/media/DOYLWvmVQAAZzia?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYLWvmVQAAZzia?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOYLWvkV4AAMXC3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYLWvkV4AAMXC3?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOYLWvkUIAU9Jg5?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYLWvkUIAU9Jg5?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOYLWvmUIAAFzPc?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYLWvmUIAAFzPc?format=jpg&name=large', type='photo')]",[],66,,451,3841,,https://twitter.com/taylorswift13/status/929442865687748608,929442865687748608,929442865687748608
#reputaylurking #reputation ❤️ https://t.co/PRkjzCmoAc,Sat Nov 11 20:14:56 +0000 2017,2017-11-11 20:14:56+00:00,25296,"[Photo(previewUrl='https://pbs.twimg.com/media/DOYK4GeUQAEW_im?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYK4GeUQAEW_im?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOYK4GmUEAAQoC6?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYK4GmUEAAQoC6?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOYK4GnUEAAsqVo?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYK4GnUEAAsqVo?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOYK4GnVoAArlxu?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYK4GnVoAArlxu?format=jpg&name=large', type='photo')]",[],72,,402,3550,,https://twitter.com/taylorswift13/status/929442339491336193,929442339491336193,929442339491336193
#reputaylurking #reputation ❤️ https://t.co/NPcA5WsgVL,Sat Nov 11 20:13:42 +0000 2017,2017-11-11 20:13:42+00:00,27444,"[Photo(previewUrl='https://pbs.twimg.com/media/DOYKmCYVwAEodzt?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYKmCYVwAEodzt?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOYKmCXU8AAPLwE?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYKmCXU8AAPLwE?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOYKmCXUQAEA7O1?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYKmCXUQAEA7O1?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOYKmCfU8AAb44b?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYKmCfU8AAb44b?format=jpg&name=large', type='photo')]",[],162,,393,3830,,https://twitter.com/taylorswift13/status/929442028005490688,929442028005490688,929442028005490688
#reputaylurking #reputation ❤️ https://t.co/hxD5n2KrxW,Sat Nov 11 20:11:53 +0000 2017,2017-11-11 20:11:53+00:00,26581,"[Photo(previewUrl='https://pbs.twimg.com/media/DOYKLVtUQAEGWBk?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYKLVtUQAEGWBk?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOYKLVuVQAAxf00?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYKLVuVQAAxf00?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOYKLVuUIAAP9iq?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYKLVuUIAAP9iq?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOYKLVtVoAEU5CL?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYKLVtVoAEU5CL?format=jpg&name=large', type='photo')]",[],137,,372,3654,,https://twitter.com/taylorswift13/status/929441570276954113,929441570276954113,929441570276954113
#reputaylurking #reputation ❤️ https://t.co/9n2rvbzXph,Sat Nov 11 19:39:29 +0000 2017,2017-11-11 19:39:29+00:00,27293,"[Photo(previewUrl='https://pbs.twimg.com/media/DOYCwrAVQAA3W2A?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYCwrAVQAA3W2A?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOYCwrAUEAEBMfd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYCwrAUEAEBMfd?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOYCwrAUEAAqooO?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYCwrAUEAAqooO?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOYCwrDVwAANYXZ?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYCwrDVwAANYXZ?format=jpg&name=large', type='photo')]",[],155,,674,3962,,https://twitter.com/taylorswift13/status/929433416520683520,929433416520683520,929433416520683520
#reputaylurking #reputation ❤️ https://t.co/18sg97Oshp,Sat Nov 11 19:34:24 +0000 2017,2017-11-11 19:34:24+00:00,27546,"[Photo(previewUrl='https://pbs.twimg.com/media/DOYBmUkVAAEt0hn?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYBmUkVAAEt0hn?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOYBmUlUIAA-IMS?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYBmUlUIAA-IMS?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOYBmUkVwAAA07E?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYBmUkVwAAA07E?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOYBmUpVoAAZ6r3?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYBmUpVoAAZ6r3?format=jpg&name=large', type='photo')]",[],132,,485,3931,,https://twitter.com/taylorswift13/status/929432139933810688,929432139933810688,929432139933810688
#reputaylurking #reputation ❤️ https://t.co/3p2sIX7WGU,Sat Nov 11 19:31:31 +0000 2017,2017-11-11 19:31:31+00:00,25635,"[Photo(previewUrl='https://pbs.twimg.com/media/DOYA8C-U8AAKs4f?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYA8C-U8AAKs4f?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOYA8C3VQAAFpr7?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYA8C3VQAAFpr7?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOYA8C9VAAACPxy?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYA8C9VAAACPxy?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOYA8C9U8AE7fau?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYA8C9U8AE7fau?format=jpg&name=large', type='photo')]",[],135,,496,3704,,https://twitter.com/taylorswift13/status/929431413253951489,929431413253951489,929431413253951489
#reputaylurking #reputation ❤️ https://t.co/z5HoBkxUQy,Sat Nov 11 19:30:02 +0000 2017,2017-11-11 19:30:02+00:00,24947,"[Photo(previewUrl='https://pbs.twimg.com/media/DOYAmOPVoAA_PSr?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYAmOPVoAA_PSr?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOYAmORV4AA-3d4?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYAmORV4AA-3d4?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOYAmOQUMAAtx9w?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYAmOQUMAAtx9w?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOYAmOTU8AA2Kwd?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOYAmOTU8AA2Kwd?format=jpg&name=large', type='photo')]",[],153,,470,3641,,https://twitter.com/taylorswift13/status/929431039344246784,929431039344246784,929431039344246784
#reputaylurking #reputation ❤️ https://t.co/O8sznXy3vX,Sat Nov 11 19:07:25 +0000 2017,2017-11-11 19:07:25+00:00,34977,"[Photo(previewUrl='https://pbs.twimg.com/media/DOX7a9kVQAAjS5r?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOX7a9kVQAAjS5r?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOX7a9jUEAApaO_?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOX7a9jUEAApaO_?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOX7a9mVAAAYDMy?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOX7a9mVAAAYDMy?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOX7a9lVQAAc98x?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOX7a9lVQAAc98x?format=jpg&name=large', type='photo')]",[],278,,760,5027,,https://twitter.com/taylorswift13/status/929425348680470529,929425348680470529,929425348680470529
#reputaylurking #reputation ❤️ https://t.co/sygCHKoJvu,Sat Nov 11 19:03:27 +0000 2017,2017-11-11 19:03:27+00:00,29071,"[Photo(previewUrl='https://pbs.twimg.com/media/DOX6hEHVwAAkgvF?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOX6hEHVwAAkgvF?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOX6hEHVoAANggf?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOX6hEHVoAANggf?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOX6hEKUIAAi3Bu?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOX6hEKUIAAi3Bu?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOX6hEKVAAAOKfU?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOX6hEKVAAAOKfU?format=jpg&name=large', type='photo')]",[],271,,630,4358,,https://twitter.com/taylorswift13/status/929424351119671296,929424351119671296,929424351119671296
#reputaylurking #reputation ❤️ https://t.co/tDWpcN4MGx,Sat Nov 11 19:01:27 +0000 2017,2017-11-11 19:01:27+00:00,26418,"[Photo(previewUrl='https://pbs.twimg.com/media/DOX6DqKVAAA9chE?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOX6DqKVAAA9chE?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOX6DqHUEAASy7w?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOX6DqHUEAASy7w?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOX6DqJV4AA9Td0?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOX6DqJV4AA9Td0?format=jpg&name=large', type='photo'), Photo(previewUrl='https://pbs.twimg.com/media/DOX6DqIVAAA58eV?format=jpg&name=small', fullUrl='https://pbs.twimg.com/media/DOX6DqIVAAA58eV?format=jpg&name=large', type='photo')]",[],276,,616,4014,,https://twitter.com/taylorswift13/status/929423847509692416,929423847509692416,929423847509692416
